,Annee,Mois,Jour,Date,Co2
2137,2015,5,10,2015.3548,403.96
2138,2015,5,17,2015.374,403.97
2139,2015,5,24,2015.3932,403.81
2140,2015,5,31,2015.4123,403.21
2141,2015,6,7,2015.4315,403.24
2142,2015,6,14,2015.4507,402.39
2143,2015,6,21,2015.4699,402.7
2144,2015,6,28,2015.489,402.17
2145,2015,7,5,2015.5082,401.73
2146,2015,7,12,2015.5274,401.39
2147,2015,7,19,2015.5466,401.25
2148,2015,7,26,2015.5658,400.21
2149,2015,8,2,2015.5849,398.36
2150,2015,8,9,2015.6041,399.19
2151,2015,8,16,2015.6233,399.14
2152,2015,8,23,2015.6425,398.85
2153,2015,8,30,2015.6616,398.49
2154,2015,9,6,2015.6808,397.77
2155,2015,9,13,2015.7,397.24
2156,2015,9,20,2015.7192,397.33
2157,2015,9,27,2015.7384,397.2
2158,2015,10,4,2015.7575,398.37
2159,2015,10,11,2015.7767,398.18
2160,2015,10,18,2015.7959,398.52
2161,2015,10,25,2015.8151,398.48
2162,2015,11,1,2015.8342,399.06
2163,2015,11,8,2015.8534,400.43
2164,2015,11,15,2015.8726,400.35
2165,2015,11,22,2015.8918,400.37
2166,2015,11,29,2015.911,400.8
2167,2015,12,6,2015.9301,401.31
2168,2015,12,13,2015.9493,402.35
2169,2015,12,20,2015.9685,402.6
2170,2015,12,27,2015.9877,402.08
2171,2016,1,3,2016.0068,402.15
2172,2016,1,10,2016.026,402.48
2173,2016,1,17,2016.0451,402.61
2174,2016,1,24,2016.0642,403.15
2175,2016,1,31,2016.0833,404.6
2176,2016,2,7,2016.1025,403.86
2177,2016,2,14,2016.1216,403.68
2178,2016,2,21,2016.1407,404.39
2179,2016,2,28,2016.1598,404.17
2180,2016,3,6,2016.1789999999999,404.0
2181,2016,3,13,2016.1981,404.78
2182,2016,3,20,2016.2172,405.66
2183,2016,3,27,2016.2363,405.45
2184,2016,4,3,2016.2555,406.6
2185,2016,4,10,2016.2746,408.72
2186,2016,4,17,2016.2937,407.45
2187,2016,4,24,2016.3128,407.81
2188,2016,5,1,2016.332,407.56
2189,2016,5,8,2016.3511,407.86
2190,2016,5,15,2016.3702,407.31
2191,2016,5,22,2016.3893,408.33
2192,2016,5,29,2016.4085,407.55
2193,2016,6,5,2016.4276,406.88
2194,2016,6,12,2016.4467,407.22
2195,2016,6,19,2016.4658,406.66
2196,2016,6,26,2016.485,405.99
2197,2016,7,3,2016.5041,405.59
2198,2016,7,10,2016.5232,404.5
2199,2016,7,17,2016.5423,403.41
2200,2016,7,24,2016.5615,403.85
2201,2016,7,31,2016.5806,403.49
2202,2016,8,7,2016.5997,402.9
2203,2016,8,14,2016.6189,401.87
2204,2016,8,21,2016.638,401.99
2205,2016,8,28,2016.6571,401.0
2206,2016,9,4,2016.6762,400.99
2207,2016,9,11,2016.6954,401.35
2208,2016,9,18,2016.7145,400.89
2209,2016,9,25,2016.7336,400.74
2210,2016,10,2,2016.7527,400.93
2211,2016,10,9,2016.7719,401.59
2212,2016,10,16,2016.7910000000002,401.67
2213,2016,10,23,2016.8101,402.09
2214,2016,10,30,2016.8292,402.83
2215,2016,11,6,2016.8484,402.78
2216,2016,11,13,2016.8675,403.76
2217,2016,11,20,2016.8866,404.0
2218,2016,11,27,2016.9057,404.4
2219,2016,12,4,2016.9249,403.89
2220,2016,12,11,2016.944,404.79
2221,2016,12,18,2016.9631,404.43
2222,2016,12,25,2016.9822,404.78
2223,2017,1,1,2017.0014,405.95
2224,2017,1,8,2017.0205,406.02
2225,2017,1,15,2017.0397,406.18
2226,2017,1,22,2017.0589,406.52
2227,2017,1,29,2017.0781,406.24
2228,2017,2,5,2017.0973,406.07
2229,2017,2,12,2017.1164,405.95
2230,2017,2,19,2017.1356,406.95
2231,2017,2,26,2017.1548,407.41
2232,2017,3,5,2017.174,406.15
2233,2017,3,12,2017.1932,407.1
2234,2017,3,19,2017.2123,406.82
2235,2017,3,26,2017.2315,408.41
2236,2017,4,2,2017.2507,407.64
2237,2017,4,9,2017.2699,408.89
2238,2017,4,16,2017.289,409.65
2239,2017,4,23,2017.3082,409.96
2240,2017,4,30,2017.3274,409.17
2241,2017,5,7,2017.3466,409.32
2242,2017,5,14,2017.3658,410.4
2243,2017,5,21,2017.3849,410.0
2244,2017,5,28,2017.4041,409.57
2245,2017,6,4,2017.4233,409.69
2246,2017,6,11,2017.4425,409.43
2247,2017,6,18,2017.4616,408.31
2248,2017,6,25,2017.4808,407.76
2249,2017,7,2,2017.5,408.04
2250,2017,7,9,2017.5192,407.06
2251,2017,7,16,2017.5384,406.81
2252,2017,7,23,2017.5575,406.73
2253,2017,7,30,2017.5767,406.47
2254,2017,8,6,2017.5959,405.53
2255,2017,8,13,2017.6151,405.2
2256,2017,8,20,2017.6342,404.54
2257,2017,8,27,2017.6534,404.23
2258,2017,9,3,2017.6726,403.7
2259,2017,9,10,2017.6918,403.68
2260,2017,9,17,2017.711,403.05
2261,2017,9,24,2017.7301,402.76
2262,2017,10,1,2017.7493,402.95
2263,2017,10,8,2017.7685,403.4
2264,2017,10,15,2017.7877,403.95
2265,2017,10,22,2017.8068,404.0
2266,2017,10,29,2017.826,404.15
2267,2017,11,5,2017.8452,404.25
2268,2017,11,12,2017.8644,405.07
2269,2017,11,19,2017.8836,406.12
2270,2017,11,26,2017.9027,406.33
2271,2017,12,3,2017.9219,406.74
2272,2017,12,10,2017.9411,406.53
2273,2017,12,17,2017.9603,406.83
2274,2017,12,24,2017.9795,407.21
2275,2017,12,31,2017.9986,407.37
2276,2018,1,7,2018.0178,408.14
2277,2018,1,14,2018.037,407.89
2278,2018,1,21,2018.0562,408.27
2279,2018,1,28,2018.0753,407.88
2280,2018,2,4,2018.0945,408.2
2281,2018,2,11,2018.1137,408.37
2282,2018,2,18,2018.1329,408.45
2283,2018,2,25,2018.1521,408.9
2284,2018,3,4,2018.1712,409.83
2285,2018,3,11,2018.1904,408.84
2286,2018,3,18,2018.2096,409.12
2287,2018,3,25,2018.2288,410.03
2288,2018,4,1,2018.2479,409.2
2289,2018,4,8,2018.2671,409.45
2290,2018,4,15,2018.2863,411.05
2291,2018,4,22,2018.3055,411.67
2292,2018,4,29,2018.3247,409.62
2293,2018,5,6,2018.3438,411.06
2294,2018,5,13,2018.3629999999998,411.85
2295,2018,5,20,2018.3822,411.45
2296,2018,5,27,2018.4014,411.39
2297,2018,6,3,2018.4205,410.94
2298,2018,6,10,2018.4397,411.16
2299,2018,6,17,2018.4589,410.36
2300,2018,6,24,2018.4781,410.57
2301,2018,7,1,2018.4973,409.38
2302,2018,7,8,2018.5164,409.16
2303,2018,7,15,2018.5356,408.54
2304,2018,7,22,2018.5548,408.28
2305,2018,7,29,2018.5739999999998,407.46
2306,2018,8,5,2018.5932,407.23
2307,2018,8,12,2018.6123,407.07
2308,2018,8,19,2018.6315,406.84
2309,2018,8,26,2018.6507,406.26
2310,2018,9,2,2018.6699,405.47
2311,2018,9,9,2018.6889999999999,405.39
2312,2018,9,16,2018.7082,405.69
2313,2018,9,23,2018.7274,405.54
2314,2018,9,30,2018.7466,405.5
2315,2018,10,7,2018.7658,405.58
2316,2018,10,14,2018.7849,406.0
2317,2018,10,21,2018.8041,406.62
2318,2018,10,28,2018.8233,406.48
2319,2018,11,4,2018.8425,406.99
2320,2018,11,11,2018.8616,408.72
2321,2018,11,18,2018.8808,408.6
2322,2018,11,25,2018.9,408.38
2323,2018,12,2,2018.9192,408.49
2324,2018,12,9,2018.9384,409.4
2325,2018,12,16,2018.9575,409.3
2326,2018,12,23,2018.9767,409.13
2327,2018,12,30,2018.9959,409.6
2328,2019,1,6,2019.0151,410.67
2329,2019,1,13,2019.0342,410.4
2330,2019,1,20,2019.0534,411.99
2331,2019,1,27,2019.0726,411.02
2332,2019,2,3,2019.0918,411.63
2333,2019,2,10,2019.111,412.41
2334,2019,2,17,2019.1301,410.98
2335,2019,2,24,2019.1493,412.4
2336,2019,3,3,2019.1685,412.14
2337,2019,3,10,2019.1877,412.16
